dataset,dataset_spec,dataset_meta,arm,arm_index_bytes,arm_build_seconds,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_1e-05,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 1500 AND 1500,1e-05,867,10000000,"{'lo': 1500, 'hi': 1500}",8.67e-05,0.3045,0.262,0.491,0.3325,0.08566154329686104,"[0.491, 0.364, 0.306, 0.303, 0.269, 0.262]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",994.0,867.0,3745.94,870,0,0.053,10m,0.0,0.75,0.0,8.67e-05,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_1e-05,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1577838487,1e-05,100,10000000,"{'lo': 1577836810, 'hi': 1577838487}",1e-05,0.0345,0.032,0.055,0.03816666666666667,0.00870440501508671,"[0.055, 0.04, 0.035, 0.034, 0.033, 0.032]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",102.0,100.0,406.83,102,0,0.052,10m,0.0,0.75,0.0,1e-05,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.0001,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 108 AND 108,0.0001,1000,10000000,"{'lo': 108, 'hi': 108}",0.0001,0.3755,0.323,0.523,0.4078333333333333,0.0844663641141648,"[0.523, 0.503, 0.389, 0.362, 0.347, 0.323]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",994.0,1000.0,3745.94,1001,0,0.066,10m,0.0,0.75,0.0,0.0001,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.0001,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1577853051,0.0001,1000,10000000,"{'lo': 1577836810, 'hi': 1577853051}",0.0001,0.3905,0.371,0.515,0.4191666666666667,0.05797729440622999,"[0.515, 0.466, 0.397, 0.384, 0.371, 0.382]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",977.0,1000.0,3691.85,1002,0,0.067,10m,0.0,0.75,0.0,0.0001,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.001,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 682 AND 691,0.001,10000,10000000,"{'lo': 682, 'hi': 691}",0.001,4.919499999999999,4.502,38.634,14.769166666666665,15.660065381940992,"[38.634, 30.831, 5.029, 4.809, 4.502, 4.81]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",10437.0,10000.0,32563.87,557,9144,0.066,10m,0.0,0.75,0.0,0.001,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.001,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1577994047,0.001,10000,10000000,"{'lo': 1577836810, 'hi': 1577994047}",0.001,5.1125,4.75,37.646,13.079333333333333,13.65287274776509,"[37.646, 21.05, 4.75, 4.805, 5.403, 4.822]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",9446.0,10000.0,29979.26,662,9038,0.091,10m,0.0,0.75,0.0,0.001,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.01,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 557 AND 656,0.01,100000,10000000,"{'lo': 557, 'hi': 656}",0.01,393.767,389.458,399.584,393.901,3.4546968607968984,"[394.661, 395.078, 389.458, 391.752, 392.873, 399.584]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",103742.0,100000.0,225306.59,0,72278,0.074,10m,0.0,0.75,0.0,0.01,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.01,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1579414622,0.01,100000,10000000,"{'lo': 1577836810, 'hi': 1579414622}",0.01,410.3175,405.861,414.783,410.02416666666664,3.247728462582227,"[405.861, 406.997, 411.869, 414.783, 410.42, 410.215]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",94777.0,100000.0,217585.52,3,72456,0.108,10m,0.0,0.75,0.0,0.01,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.05,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 3020 AND 3519,0.05,500000,10000000,"{'lo': 3020, 'hi': 3519}",0.05,886.485,881.673,894.118,887.668,4.387828529010694,"[894.118, 881.673, 885.973, 886.639, 886.331, 891.274]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",512292.0,500000.0,267296.52,0,139344,0.07,10m,0.0,0.75,0.0,0.05,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.05,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836818 AND 1585730688,0.05,500000,10000000,"{'lo': 1577836818, 'hi': 1585730688}",0.05,941.3765000000001,932.869,954.779,942.75,7.409465567772066,"[932.869, 939.989, 942.764, 954.779, 946.54, 939.559]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",517911.0,500000.0,271205.45,3,140292,0.099,10m,0.0,0.75,0.0,0.05,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.1,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 1473 AND 2472,0.1,1000000,10000000,"{'lo': 1473, 'hi': 2472}",0.1,926.917,922.072,942.844,928.8545,7.372180728929553,"[922.072, 942.844, 927.624, 930.015, 924.362, 926.21]",bitmapscan,ix_dep075_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",994898.0,1000000.0,275611.45,0,143649,0.072,10m,0.0,0.75,0.0,0.1,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.1,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1593624245,0.1,1000000,10000000,"{'lo': 1577836810, 'hi': 1593624245}",0.1,983.7185,976.888,988.935,983.3323333333333,4.074416555369179,"[985.389, 981.345, 976.888, 984.615, 988.935, 982.822]",bitmapscan,ix_dep075_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1009009.0,1000000.0,283284.63,3,145486,0.122,10m,0.0,0.75,0.0,0.1,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.2,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 665 AND 2663,0.2,2000000,10000000,"{'lo': 665, 'hi': 2663}",0.2,627.6814999999999,623.977,631.236,627.8505,2.8741049911233287,"[625.811, 630.716, 631.236, 626.584, 628.779, 623.977]",seqscan,,['Seq Scan'],1969637.0,2000000.0,292863.99,16352,126528,0.064,10m,0.0,0.75,0.0,0.2,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.2,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1609378893,0.2,2000000,10000000,"{'lo': 1577836810, 'hi': 1609378893}",0.2,695.263,687.237,700.835,695.0283333333333,4.846191191716127,"[695.725, 692.521, 699.051, 694.801, 687.237, 700.835]",seqscan,,['Seq Scan'],2017849.0,2000000.0,292863.99,16348,126532,0.078,10m,0.0,0.75,0.0,0.2,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,range_0.5,range,SELECT * FROM t_dep075 WHERE k_skew BETWEEN 641 AND 5639,0.5,5000000,10000000,"{'lo': 641, 'hi': 5639}",0.5,680.4975,675.501,683.895,680.0811666666667,2.8893373231013904,"[681.754, 680.342, 680.653, 675.501, 678.342, 683.895]",seqscan,,['Seq Scan'],4986152.0,5000000.0,292863.99,16352,126528,0.066,10m,0.0,0.75,0.0,0.5,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,tsrange_0.5,ts_range,SELECT * FROM t_dep075 WHERE ts BETWEEN 1577836810 AND 1656667818,0.5,5000000,10000000,"{'lo': 1577836810, 'hi': 1656667818}",0.5,747.1865,737.612,747.618,745.5765,3.92345050943684,"[747.426, 747.618, 747.058, 737.612, 747.315, 746.43]",seqscan,,['Seq Scan'],5002187.0,5000000.0,292863.99,16348,126532,0.08,10m,0.0,0.75,0.0,0.5,
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_dep_a18,conj,SELECT * FROM t_dep075 WHERE a = 18 AND b = 75,,75300,10000000,"{'a': 18, 'b': 75, 'variant': 'dependent'}",0.00753,215.9895,212.297,220.837,216.29833333333332,3.604338256416377,"[212.297, 213.582, 213.461, 219.216, 220.837, 218.397]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1085.0,75300.0,4073.75,0,58705,0.069,10m,0.0,0.75,0.0,0.00753,dependent
