dataset,dataset_spec,arm,random_page_cost,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant,best_arm,best_ms,best_access_path,best_indexes,regret,q_error,direction,ms_lost,reliable,misselected
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,2.0,False,conj_indep_a57,conj,SELECT * FROM t_phys05 WHERE a = 57 AND b = 34,,101,1000000,"{'a': 57, 'b': 34, 'variant': 'independent'}",0.000101,0.072,0.065,0.098,0.07566666666666666,0.011518101695447333,"[0.098, 0.065, 0.076, 0.071, 0.073, 0.071]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",104.0,101.0,204.18,104,0,0.043,rpc,0.0,0.0,0.5,0.000101,independent,btree_ab_composite,0.0315,bitmapscan,ix_phys05,2.2857142857142856,1.0297029702970297,accurate,0.040499999999999994,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,2.0,False,conj_dep_a75,conj,SELECT * FROM t_phys05 WHERE a = 75 AND b = 42,,97,1000000,"{'a': 75, 'b': 42, 'variant': 'dependent'}",9.7e-05,0.0325,0.03,0.094,0.044333333333333336,0.02503331114069145,"[0.094, 0.046, 0.033, 0.032, 0.031, 0.03]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",95.0,97.0,187.08,100,0,0.051,rpc,0.0,0.0,0.5,9.7e-05,dependent,btree_ab_composite,0.036000000000000004,bitmapscan,ix_phys05,0.9027777777777777,1.0210526315789474,accurate,-0.003500000000000003,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,2.0,False,conj_indep_a75,conj,SELECT * FROM t_phys05 WHERE a = 75 AND b = 92,,85,1000000,"{'a': 75, 'b': 92, 'variant': 'independent'}",8.5e-05,0.035,0.027,0.095,0.043500000000000004,0.025781776509775273,"[0.095, 0.041, 0.037, 0.033, 0.028, 0.027]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",107.0,85.0,209.87,88,0,0.076,rpc,0.0,0.0,0.5,8.5e-05,independent,btree_ab_composite,0.0285,bitmapscan,ix_phys05,1.2280701754385965,1.2588235294117647,over,0.006500000000000002,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v2386,eq,SELECT * FROM t_phys05 WHERE k_skew = 2386,,98,1000000,{'k_skew': 2386},9.8e-05,0.0455,0.04,0.062,0.047499999999999994,0.008117881497040961,"[0.062, 0.046, 0.041, 0.04, 0.051, 0.045]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,98.0,195.66,100,0,0.042,rpc,0.0,0.0,0.5,9.8e-05,,btree_skew,0.035,bitmapscan,ix_phys05,1.2999999999999998,1.0204081632653061,accurate,0.010499999999999995,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v3442,eq,SELECT * FROM t_phys05 WHERE k_skew = 3442,,150,1000000,{'k_skew': 3442},0.00015,0.14450000000000002,0.067,0.198,0.13933333333333334,0.050050641021536044,"[0.198, 0.177, 0.169, 0.12, 0.105, 0.067]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,150.0,195.66,151,0,0.097,rpc,0.0,0.0,0.5,0.00015,,btree_skew,0.0435,bitmapscan,ix_phys05,3.3218390804597706,1.5,under,0.10100000000000002,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v4366,eq,SELECT * FROM t_phys05 WHERE k_skew = 4366,,102,1000000,{'k_skew': 4366},0.000102,0.0595,0.038,0.111,0.0655,0.027819058215547126,"[0.111, 0.083, 0.067, 0.038, 0.052, 0.042]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,102.0,195.66,103,0,0.085,rpc,0.0,0.0,0.5,0.000102,,hash_skew,0.038500000000000006,bitmapscan,ix_phys05,1.5454545454545452,1.02,accurate,0.02099999999999999,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v4872,eq,SELECT * FROM t_phys05 WHERE k_skew = 4872,,89,1000000,{'k_skew': 4872},8.9e-05,0.03,0.029,0.05,0.034499999999999996,0.008288546314040841,"[0.05, 0.038, 0.03, 0.03, 0.029, 0.03]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,89.0,195.66,91,0,0.028,rpc,0.0,0.0,0.5,8.9e-05,,btree_skew,0.0325,bitmapscan,ix_phys05,0.923076923076923,1.1235955056179776,over,-0.0025000000000000022,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v7103,eq,SELECT * FROM t_phys05 WHERE k_skew = 7103,,105,1000000,{'k_skew': 7103},0.000105,0.0505,0.037,0.096,0.0605,0.025145576151681233,"[0.096, 0.088, 0.053, 0.048, 0.041, 0.037]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,105.0,195.66,107,0,0.038,rpc,0.0,0.0,0.5,0.000105,,btree_skew,0.0375,bitmapscan,ix_phys05,1.346666666666667,1.05,accurate,0.013000000000000005,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v7817,eq,SELECT * FROM t_phys05 WHERE k_skew = 7817,,111,1000000,{'k_skew': 7817},0.000111,0.038,0.035,0.068,0.043333333333333335,0.012738393409950357,"[0.068, 0.046, 0.038, 0.038, 0.035, 0.035]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,195.66,112,0,0.035,rpc,0.0,0.0,0.5,0.000111,,btree_skew,0.0335,bitmapscan,ix_phys05,1.1343283582089552,1.11,under,0.004499999999999997,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v9310,eq,SELECT * FROM t_phys05 WHERE k_skew = 9310,,66,1000000,{'k_skew': 9310},6.6e-05,0.0245,0.023,0.043,0.028666666666666663,0.0082138095100061,"[0.034, 0.026, 0.023, 0.023, 0.023, 0.043]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,66.0,195.66,68,0,0.026,rpc,0.0,0.0,0.5,6.6e-05,,btree_skew,0.0235,bitmapscan,ix_phys05,1.0425531914893618,1.5151515151515151,over,0.0010000000000000009,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,eq_v9461,eq,SELECT * FROM t_phys05 WHERE k_skew = 9461,,94,1000000,{'k_skew': 9461},9.4e-05,0.111,0.076,0.185,0.1175,0.038344491129756825,"[0.127, 0.125, 0.185, 0.097, 0.095, 0.076]",bitmapscan,ix_phys05_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,94.0,195.66,96,0,0.078,rpc,0.0,0.0,0.5,9.4e-05,,btree_skew,0.029,bitmapscan,ix_phys05,3.8275862068965516,1.0638297872340425,over,0.082,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_1e-05,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 5000 AND 5000,1e-05,111,1000000,"{'lo': 5000, 'hi': 5000}",0.000111,0.038,0.034,0.105,0.048499999999999995,0.027819058215547122,"[0.105, 0.041, 0.04, 0.036, 0.035, 0.034]",bitmapscan,ix_phys05_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,196.59,114,0,0.065,rpc,0.0,0.0,0.5,0.000111,,btree_skew,0.038,bitmapscan,ix_phys05,1.0,1.11,under,0.0,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_1e-05,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.011,0.006,0.017,0.011166666666666667,0.004708148963941845,"[0.017, 0.008, 0.007, 0.006, 0.015, 0.014]",indexscan,ix_phys05_btree_ts,['Index Scan'],14.0,10.0,24.28,10,0,0.057,rpc,0.0,0.0,0.5,1e-05,,btree_ts,0.006,indexscan,ix_phys05,1.8333333333333333,1.4,over,0.004999999999999999,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.0001,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4999 AND 5000,0.0001,213,1000000,"{'lo': 4999, 'hi': 5000}",0.000213,0.08349999999999999,0.07,0.098,0.083,0.009838699100999073,"[0.098, 0.087, 0.076, 0.087, 0.07, 0.08]",bitmapscan,ix_phys05_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",202.0,213.0,385.7,215,0,0.036,rpc,0.0,0.0,0.5,0.000213,,btree_skew,0.063,bitmapscan,ix_phys05,1.3253968253968254,1.0544554455445545,under,0.02049999999999999,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.0001,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1656537503 AND 1656552516,0.0001,100,1000000,"{'lo': 1656537503, 'hi': 1656552516}",0.0001,0.0205,0.019,0.036,0.02266666666666667,0.006592925501373927,"[0.036, 0.021, 0.021, 0.019, 0.02, 0.019]",indexscan,ix_phys05_btree_ts,['Index Scan'],99.0,100.0,154.24,78,0,0.035,rpc,0.0,0.0,0.5,0.0001,,btree_ts,0.0285,indexscan,ix_phys05,0.7192982456140351,1.0101010101010102,accurate,-0.008,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.001,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4995 AND 5005,0.001,1154,1000000,"{'lo': 4995, 'hi': 5005}",0.001154,0.244,0.198,0.361,0.25166666666666665,0.05826376804384236,"[0.361, 0.198, 0.242, 0.207, 0.256, 0.246]",indexscan,ix_phys05_btree_skew,['Index Scan'],1117.0,1154.0,2176.73,1152,0,0.032,rpc,0.0,0.0,0.5,0.001154,,btree_skew,0.392,bitmapscan,ix_phys05,0.6224489795918366,1.0331244404655326,accurate,-0.14800000000000002,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.001,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1656463820 AND 1656623609,0.001,1000,1000000,"{'lo': 1656463820, 'hi': 1656623609}",0.001,0.1545,0.146,0.35,0.1865,0.08055495018929625,"[0.35, 0.167, 0.146, 0.161, 0.148, 0.147]",indexscan,ix_phys05_btree_ts,['Index Scan'],1039.0,1000.0,1541.63,724,0,0.061,rpc,0.0,0.0,0.5,0.001,,btree_ts,0.148,indexscan,ix_phys05,1.0439189189189189,1.039,accurate,0.006500000000000006,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.01,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4951 AND 5049,0.01,10093,1000000,"{'lo': 4951, 'hi': 5049}",0.010093,3.9305000000000003,3.284,5.029,4.006833333333334,0.5638912720256155,"[3.931, 5.029, 3.942, 3.925, 3.93, 3.284]",indexscan,ix_phys05_btree_skew,['Index Scan'],10048.0,10093.0,15093.14,10074,0,0.121,rpc,0.0,0.0,0.5,0.010093,,btree_skew,4.0525,bitmapscan,ix_phys05,0.969895126465145,1.0044785031847134,accurate,-0.12199999999999989,True,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.01,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1655753994 AND 1657336369,0.01,10000,1000000,"{'lo': 1655753994, 'hi': 1657336369}",0.01,5.2095,3.138,6.497,4.955666666666667,1.4597378760129047,"[3.138, 6.497, 5.779, 4.64, 3.396, 6.284]",indexscan,ix_phys05_btree_ts,['Index Scan'],10301.0,10000.0,11707.37,7505,0,0.177,rpc,0.0,0.0,0.5,0.01,,btree_ts,2.8395,bitmapscan,ix_phys05,1.8346539883782356,1.0301,accurate,2.37,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.05,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4753 AND 5250,0.05,50117,1000000,"{'lo': 4753, 'hi': 5250}",0.050117,45.079,44.142,47.037,45.315333333333335,1.0870800645153356,"[44.786, 46.078, 45.372, 47.037, 44.142, 44.477]",seqscan,,['Seq Scan'],50150.0,50117.0,29304.0,14304,0,0.109,rpc,0.0,0.0,0.5,0.050117,,btree_skew,11.0195,bitmapscan,ix_phys05,4.090838967285267,1.0006584592054593,accurate,34.0595,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.05,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1652605147 AND 1660489156,0.05,50000,1000000,"{'lo': 1652605147, 'hi': 1660489156}",0.05,67.1605,65.219,69.239,67.07383333333333,1.4863475255358942,"[67.869, 65.795, 65.219, 66.597, 69.239, 67.724]",bitmapscan,ix_phys05_brin_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",50019.0,50000.0,15939.7,14306,0,0.073,rpc,0.0,0.0,0.5,0.05,,btree_ts,10.065000000000001,bitmapscan,ix_phys05,6.672677595628414,1.00038,accurate,57.0955,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.1,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4503 AND 5498,0.1,100104,1000000,"{'lo': 4503, 'hi': 5498}",0.100104,45.331500000000005,44.454,45.876,45.216833333333334,0.5010211239724991,"[45.876, 45.451, 45.213, 44.454, 44.857, 45.45]",seqscan,,['Seq Scan'],98715.0,100104.0,29304.0,14304,0,0.072,rpc,0.0,0.0,0.5,0.100104,,btree_skew,15.731,bitmapscan,ix_phys05,2.881666772614583,1.014070809907309,accurate,29.600500000000004,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.1,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1648692376 AND 1664451805,0.1,100000,1000000,"{'lo': 1648692376, 'hi': 1664451805}",0.1,66.502,65.645,69.324,66.935,1.292707855627094,"[67.341, 66.368, 69.324, 65.645, 66.636, 66.296]",bitmapscan,ix_phys05_brin_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100574.0,100000.0,17569.53,14306,0,0.142,rpc,0.0,0.0,0.5,0.1,,btree_ts,18.158,bitmapscan,ix_phys05,3.6624077541579463,1.00574,accurate,48.343999999999994,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.2,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 4004 AND 5996,0.2,200174,1000000,"{'lo': 4004, 'hi': 5996}",0.200174,47.414500000000004,46.1,49.338,47.59433333333334,1.2556162895831937,"[46.523, 46.1, 47.433, 48.776, 49.338, 47.396]",seqscan,,['Seq Scan'],197520.0,200174.0,29304.0,14304,0,0.078,rpc,0.0,0.0,0.5,0.200174,,btree_skew,23.4345,bitmapscan,ix_phys05,2.023277646205381,1.0134366140137707,accurate,23.980000000000004,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.2,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1640806329 AND 1672345134,0.2,200000,1000000,"{'lo': 1640806329, 'hi': 1672345134}",0.2,66.104,65.925,68.829,66.65583333333333,1.1415968494467148,"[65.925, 68.829, 66.111, 65.942, 66.097, 67.031]",bitmapscan,ix_phys05_brin_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",198738.0,200000.0,20558.91,14306,0,0.073,rpc,0.0,0.0,0.5,0.2,,btree_ts,23.6595,bitmapscan,ix_phys05,2.7939728227561864,1.0063500689349798,accurate,42.4445,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,range_0.5,range,SELECT * FROM t_phys05 WHERE k_skew BETWEEN 2502 AND 7499,0.5,500076,1000000,"{'lo': 2502, 'hi': 7499}",0.500076,50.965999999999994,49.786,52.707,51.0995,1.2974280326862067,"[49.801, 49.786, 52.371, 51.586, 52.707, 50.346]",seqscan,,['Seq Scan'],504193.0,500076.0,29304.0,14304,0,0.072,rpc,0.0,0.0,0.5,0.500076,,btree_skew,39.2305,bitmapscan,ix_phys05,1.2991422490154343,1.0082327486222094,accurate,11.735499999999995,True,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,tsrange_0.5,ts_range,SELECT * FROM t_phys05 WHERE ts BETWEEN 1617152976 AND 1696000333,0.5,500000,1000000,"{'lo': 1617152976, 'hi': 1696000333}",0.5,55.2975,54.672,56.166,55.270999999999994,0.5568295969145313,"[54.692, 55.319, 55.501, 54.672, 56.166, 55.276]",seqscan,,['Seq Scan'],500873.0,500000.0,29304.0,14304,0,0.071,rpc,0.0,0.0,0.5,0.5,,btree_ts,54.9315,seqscan,,1.0066628437235465,1.001746,accurate,0.36599999999999966,True,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_dep_a5,conj,SELECT * FROM t_phys05 WHERE a = 5 AND b = 72,,102,1000000,"{'a': 5, 'b': 72, 'variant': 'dependent'}",0.000102,0.041999999999999996,0.034,0.062,0.045000000000000005,0.011224972160321823,"[0.062, 0.043, 0.041, 0.035, 0.034, 0.055]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",94.0,102.0,185.18,105,0,0.046,rpc,0.0,0.0,0.5,0.000102,dependent,btree_ab_composite,0.043,bitmapscan,ix_phys05,0.9767441860465116,1.0851063829787233,under,-0.0010000000000000009,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_indep_a5,conj,SELECT * FROM t_phys05 WHERE a = 5 AND b = 22,,115,1000000,"{'a': 5, 'b': 22, 'variant': 'independent'}",0.000115,0.067,0.046,0.145,0.07866666666666666,0.03625281598257805,"[0.145, 0.093, 0.07, 0.064, 0.054, 0.046]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",91.0,115.0,179.46,117,0,0.07,rpc,0.0,0.0,0.5,0.000115,independent,btree_ab_composite,0.0405,bitmapscan,ix_phys05,1.654320987654321,1.2637362637362637,under,0.026500000000000003,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_dep_a6,conj,SELECT * FROM t_phys05 WHERE a = 6 AND b = 3,,107,1000000,"{'a': 6, 'b': 3, 'variant': 'dependent'}",0.000107,0.0485,0.038,0.089,0.0535,0.01864135188230725,"[0.089, 0.052, 0.045, 0.038, 0.056, 0.041]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",90.0,107.0,177.56,110,0,0.057,rpc,0.0,0.0,0.5,0.000107,dependent,btree_ab_composite,0.043,bitmapscan,ix_phys05,1.1279069767441863,1.1888888888888889,under,0.005500000000000005,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_indep_a6,conj,SELECT * FROM t_phys05 WHERE a = 6 AND b = 53,,100,1000000,"{'a': 6, 'b': 53, 'variant': 'independent'}",0.0001,0.0485,0.033,0.056,0.046000000000000006,0.009859006035092991,"[0.056, 0.053, 0.054, 0.044, 0.036, 0.033]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",98.0,100.0,192.79,103,0,0.03,rpc,0.0,0.0,0.5,0.0001,independent,btree_ab_composite,0.07,bitmapscan,ix_phys05,0.6928571428571428,1.0204081632653061,accurate,-0.021500000000000005,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_dep_a33,conj,SELECT * FROM t_phys05 WHERE a = 33 AND b = 40,,95,1000000,"{'a': 33, 'b': 40, 'variant': 'dependent'}",9.5e-05,0.031,0.03,0.049,0.034999999999999996,0.0074565407529229005,"[0.049, 0.038, 0.031, 0.031, 0.031, 0.03]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,95.0,196.59,97,0,0.03,rpc,0.0,0.0,0.5,9.5e-05,dependent,btree_ab_composite,0.047,bitmapscan,ix_phys05,0.6595744680851063,1.0526315789473684,accurate,-0.016,False,False
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_indep_a33,conj,SELECT * FROM t_phys05 WHERE a = 33 AND b = 90,,96,1000000,"{'a': 33, 'b': 90, 'variant': 'independent'}",9.6e-05,0.047,0.034,0.065,0.04783333333333334,0.010852035139395129,"[0.065, 0.054, 0.046, 0.034, 0.048, 0.04]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",103.0,96.0,202.29,99,0,0.047,rpc,0.0,0.0,0.5,9.6e-05,independent,btree_ab_composite,0.0385,bitmapscan,ix_phys05,1.2207792207792207,1.0729166666666667,over,0.0085,False,True
phys05,"{'name': 'phys05', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.5, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,2.0,False,conj_dep_a57,conj,SELECT * FROM t_phys05 WHERE a = 57 AND b = 84,,88,1000000,"{'a': 57, 'b': 84, 'variant': 'dependent'}",8.8e-05,0.0455,0.036,0.076,0.051666666666666666,0.015958278938114433,"[0.066, 0.05, 0.041, 0.076, 0.041, 0.036]",bitmapscan,ix_phys05_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",93.0,88.0,183.27,91,0,0.048,rpc,0.0,0.0,0.5,8.8e-05,dependent,btree_ab_composite,0.0325,bitmapscan,ix_phys05,1.4,1.0568181818181819,over,0.012999999999999998,False,True
